wardId,lat,lng
2071,12.141976,107.172085
12055,10.8123782,107.2548183
23831,11.8952651,106.888644
16919,10.7442163,106.8237374
279,11.4741607,107.3139304
15383,11.9709423,107.2319162
1559,12.0463651,107.0938097
9495,10.9279337,107.1366365
3607,11.1218314,107.36123
14103,11.4147838,106.8414374
13591,11.6125883,107.0185123
9751,11.0137111,107.1602683
23319,12.0274682,106.888644
9239,10.9146455,107.0834734
3351,11.163618,107.2075388
21783,11.7713411,106.5701927
21527,11.8444591,106.590819
22551,11.8055032,106.7352584
22039,11.8843334,106.5230542
22295,11.7886403,106.4641459
21271,11.7886403,106.4641459
24343,11.7132438,106.8060388
7191,10.7183848,106.9948945
7703,10.7803103,106.9522606
21015,11.5805569,106.5407299
4631,11.405737,107.4499404
14615,11.6171202,107.1248214
19991,11.4991643,106.71167
6423,10.745397,106.9004472
4119,11.200442,107.4144526
5143,11.2747338,107.4943069
535,11.3980055,107.1248214
23575,11.9305719,107.0303221
6167,11.6841613,106.9240554
13079,11.6784457,107.0185123
3863,11.236706,107.3553171
6679,10.6327796,106.9712791
14359,11.7312958,107.2311774
6935,10.691463,107.0188043
12311,10.7417945,107.3494043
4375,11.3488709,107.3967105
5655,11.0259476,106.947666
20503,11.730598,106.6998767
20759,11.5496969,106.6163107
13847,11.4152815,107.0185123
4887,11.2804968,107.4440254
20247,11.5458437,106.6645007
22807,11.9142006,106.7588494
2327,11.3020613,107.2666396
23063,11.9774399,106.8060388
15127,11.880631,107.3021069
10007,11.1009283,107.1602683
13335,11.6196895,106.9004472
8727,10.9782781,107.0185123
5399,11.1098154,106.9678039
3095,11.0258618,107.3257545
12567,10.8827103,107.2607289
1815,10.8259487,107.3967105
11799,10.7946867,107.1839024
791,10.926329,107.5386809
2583,10.9346465,107.3967105
12823,10.9170211,107.3257545
11543,10.8612799,107.1602683
2839,10.995754,107.4676861
14094,20.7439281,106.5996595
1550,20.7797578,106.5878723
4110,20.8155911,106.5760857
13326,21.0087698,106.3758145
14350,20.8086867,106.528946
25358,20.9266099,106.50538
14606,20.8433629,106.528946
24590,20.7945625,106.199266
3598,20.8732963,106.2227968
782,20.9670236,106.2110311
22030,20.9670236,106.2110311
15630,20.6416553,106.6409198
22798,20.8063856,106.4346979
9230,20.8699705,106.3758145
3086,20.8726287,106.1698563
28686,20.8768654,106.3051766
3854,20.8421589,106.3051766
13582,20.9474644,106.4111425
21774,20.8376045,106.470036
7694,20.9196988,106.458256
7950,20.8907951,106.3993658
24846,20.2091069,106.3346061
24078,20.7287571,106.2816361
21262,21.0481035,106.3287199
15886,20.6600974,106.6880841
28430,20.9125724,106.1757379
23566,20.746188,106.3404925
4366,20.7039573,106.71167
9998,20.7138259,106.6703963
14862,20.7704124,106.682188
25870,20.7612017,106.6586052
11534,20.8844022,106.5230542
8462,20.7809538,106.458256
13838,20.9802798,106.415559
270,20.9323022,106.2110311
7182,21.0145332,106.4346979
20494,20.9902563,106.3287199
25102,20.7205972,106.2463305
15118,20.7288793,106.635025
16398,20.8452405,106.7123192
6926,20.7370124,106.4346979
8206,20.9371053,106.3052896
23054,20.7416073,106.3875898
29198,20.961293,106.50538
5390,20.7751709,106.5171626
23822,20.7600401,106.3169479
6670,20.823401,106.3493224
1806,20.6971515,106.5466221
20750,20.9948629,106.2816361
21518,20.8873272,106.4346979
24334,20.7732308,106.2404468
3342,20.8453925,106.1522126
15374,20.7381794,106.5407299
5646,20.6977105,106.5996595
21006,20.9356168,106.3287803
10766,20.8108797,106.2698669
22542,20.817652,106.4081983
22286,20.9740166,106.2580983
12814,20.9929718,106.5937658
10510,20.6341707,106.5407299
16142,20.6935344,106.480344
16654,20.6347262,106.4759262
16910,20.6907665,106.4346979
23310,20.7785948,106.3640398
17166,20.7115885,106.458256
17422,20.7428082,106.493598
28942,20.8814441,106.2580983
22801,9.8043414,105.1025075
11537,10.4125083,105.348246
9489,10.5398586,104.9739333
23825,9.5940509,104.9622498
1809,10.8142824,105.0732771
10257,10.49947,104.9038451
18705,9.8649274,105.1339989
2065,10.3083013,104.7871004
11793,10.4499548,105.3322742
8465,10.5250878,105.2779983
2321,10.261398,104.8571368
6673,10.5860489,105.2604409
12049,10.4595756,105.2779983
5649,10.7484807,105.1843801
8209,10.5492338,105.2311827
18449,9.9198876,105.1843801
13585,10.5423179,105.3716684
6929,10.7000238,105.2779983
11025,10.3628179,105.0206757
12817,10.490523,105.5357139
21265,9.786590499999999,105.2545888
14865,10.329825,105.2545888
23057,9.711557299999999,104.9973028
23569,10.6343357,105.0002242
22545,9.775516999999999,105.0206757
16913,10.4377187,104.5888356
19729,9.887642000000001,105.2955575
21521,9.741151,105.3014109
785,10.3376997,104.6238048
20497,9.8623993,105.488828
7185,10.6868055,105.2136302
21009,9.8451045,105.3950939
13073,10.3838234,105.488828
17425,10.2477737,104.9155243
273,10.0273793,104.5509614
4625,10.944802,105.096661
26129,10.2056169,104.6471221
13329,10.5158397,105.4653897
14097,10.4664526,105.471249
20241,9.8459053,105.2604409
7697,10.6413075,105.1375908
2577,10.4136609,105.4360963
17937,10.195434,105.1025075
20753,9.910117099999999,105.3950939
2833,10.8858854,105.0674317
13841,10.4756645,105.3950939
10001,10.4708984,105.044052
10769,10.3432053,104.9739333
14609,10.2689158,105.1609838
6417,10.6706279,105.3189726
15121,10.3479739,105.386309
3089,10.861603,105.1142011
7441,10.7282651,105.2604409
6161,10.5883342,105.3248269
529,10.182328,104.5291152
17681,10.18947,104.9973028
5393,10.7986632,105.1668326
19217,10.1130343,105.2926308
18961,10.1176066,105.1375908
23313,9.715707499999999,104.9038451
15633,10.3354326,105.1375908
22289,9.8932255,105.0557415
19473,10.0469066,105.2545888
19985,10.008283,105.3833808
18193,10.0037409,105.1317431
8721,10.5423056,105.1492869
14353,10.2437897,105.2311827
3345,10.3169954,104.3282809
10513,10.4179596,105.0089888
24593,9.5878628,105.1025075
24081,9.5868126,104.8804893
12561,10.4227169,105.1375908
24849,9.624835299999999,105.2428853
17169,10.4656488,104.6937674
11281,10.5039104,104.8104424
12305,10.4451972,105.2370339
4369,10.7946397,105.1375908
24337,9.6609485,105.1609838
21777,9.781222,105.3716684
25361,9.4407836,105.2545888
7953,10.5779931,105.2019295
25105,9.4973093,105.1960795
15377,10.3310367,105.3423909
22033,9.630890599999999,105.348246
5905,10.8748336,105.1785307
13074,21.3267114,106.947666
17426,21.2528737,106.3640398
17682,21.3338643,106.3640398
13586,21.3485031,106.7352584
530,21.458142,106.6232359
19474,21.4636261,106.2227968
16402,21.2013931,106.3581527
10002,21.0862817,106.293406
6162,21.0991819,106.1316303
8722,21.0928361,105.9876149
9746,21.091163,106.2139724
11794,21.3951527,106.7876838
14098,21.3094726,106.6645007
10258,21.0769205,106.1522126
11538,21.5232968,106.1463317
16658,21.3742666,106.4229199
23570,21.1672849,106.293406
12562,21.2471145,106.9358604
9234,21.0555507,106.1933837
21778,21.3286268,106.0052437
22034,21.3859035,105.9523622
21522,21.3240992,105.9024322
18450,21.4166908,106.287521
15122,21.4393843,106.5230542
10770,20.9898496,106.1845606
17938,21.3495775,106.2639825
8210,21.1230549,106.0346285
17170,21.3100556,106.4288088
13842,21.3764188,106.6880841
15890,21.2297652,106.6527099
10514,21.035323,106.2227968
18194,21.3490185,106.2110311
14866,21.342126,106.5701927
16914,21.2590844,106.4759262
20498,21.3703855,106.0522616
20754,21.4428243,106.0978214
9490,21.0804708,106.2345633
8978,21.0871721,106.0463837
6418,21.1360355,106.2580983
21010,21.4242846,106.1522126
21266,21.4167213,106.0522616
274,21.5516354,106.7824429
12050,21.3364329,106.8532381
14354,21.5063831,106.5466221
7698,21.2368474,106.0258126
7186,21.2248095,105.9406128
19986,21.5070862,106.0757749
8466,21.0953436,106.0816536
18706,21.2969109,106.2698669
14610,21.3032331,106.0206702
20242,21.3634821,106.1228099
12306,21.1843585,106.7588494
7954,21.1600765,106.0111203
18962,21.4236886,106.2169139
11026,21.0110286,106.2345633
11282,21.0411487,106.2816361
16146,21.252004,106.5466221
786,21.2767782,106.7588494
6930,21.1764105,105.9318012
13330,21.3932602,106.9181532
22290,21.2636643,105.9582372
19730,21.5742688,106.099291
12818,21.3412719,106.8060388
6674,21.1941429,105.9582372
19218,21.4792933,106.1228099
7442,21.2213363,105.9829831
8979,9.157899000000002,105.3248269
15379,9.470580199999999,105.0674317
15891,8.8247517,104.8221147
2579,8.902912599999999,105.0089888
12051,9.3809919,105.629523
5651,9.2095445,104.8688126
2323,8.9697142,105.2077798
1811,8.735351099999999,104.9155243
1299,8.6107433,104.8221147
8723,9.1323056,105.2955575
9491,9.191693599999999,105.5357139
8467,9.0894582,105.4185227
3603,9.1956674,105.130548
9747,9.2734758,105.629523
7443,9.5402798,105.4419546
11795,9.3372716,105.7644596
2835,8.9999295,104.9973028
4371,9.256964499999999,105.0206757
14099,9.1698801,105.044052
14355,9.112209499999999,104.8804893
4627,9.326590999999999,104.9038451
9235,9.151819399999999,105.4653897
3091,9.1136612,105.1025075
2067,8.8050786,105.044052
4115,9.4643606,104.9622498
16147,8.8638505,104.9155243
8211,9.536034,105.5357139
7955,9.501336799999999,105.348246
1043,8.6479542,104.9622498
11027,9.3299521,105.3248269
7187,9.2326172,105.336536
3347,8.959890099999999,104.9272044
16403,8.9412925,104.8571368
10515,9.441667299999999,105.4771084
13587,8.9092995,105.1142011
1555,9.0281466,104.8337879
787,9.0693907,105.2604409
15635,8.811484799999999,105.1492869
13843,8.7278288,105.1025075
531,9.038974200000002,105.0908147
15123,9.2766053,105.1902297
12563,9.0178897,105.336536
12819,8.9433697,105.3248269
13331,8.8849716,105.1843801
14611,9.326831400000001,105.1492869
13075,9.015552099999999,105.1375908
3859,9.2885246,105.7272372
14867,9.4007398,105.1843801
275,9.4251971,104.8688126
10259,9.229470700000002,105.652983
7699,9.5639773,105.3950939
11539,9.3756937,105.7468535
10003,9.308328,105.5708865
10771,9.3904222,105.4185227
11283,9.365765099999999,105.488828
25615,9.8640014,105.9112424
16911,9.6106087,105.9053689
22031,9.6800044,106.1463317
12815,9.949384499999999,105.8231588
6927,10.0608999,105.4185227
22287,9.5689549,106.2169139
26383,9.778677799999999,105.8877494
22543,9.6992732,106.0816536
7183,10.0735612,105.494688
13071,9.9356867,105.7703287
6159,10.0307032,105.4829681
24591,9.438093499999999,105.7938069
15119,9.758068699999999,105.7527221
17423,9.7150088,105.8642593
14351,9.790881599999999,105.629523
9231,9.715233000000001,105.3950939
24335,9.412276,105.8877494
25871,9.776436,105.9347384
527,9.3069609,105.8407722
20495,9.525299300000002,105.7703287
21519,9.4647657,106.1463317
21263,9.4822703,106.1169299
17935,9.6967403,105.7938069
23055,9.5734287,106.1228099
11023,9.6209689,105.4478131
18191,9.585589299999999,105.8642593
1039,9.6034617,105.7116464
17679,9.617189699999999,105.7644596
25103,9.4746384,105.9347384
5647,9.977817199999999,105.6823124
23311,9.793521799999999,106.0287512
24847,9.4789818,105.8407722
5391,10.0108953,105.6705801
271,9.8970152,105.9552997
13327,9.9106547,105.8407722
19983,9.431080300000001,105.7116464
16655,9.7162278,105.9523622
15375,9.8223627,105.7644596
14607,9.723834799999999,105.6764461
21007,9.5337104,106.0522616
14095,9.8557907,105.629523
12303,10.0451618,105.7468535
19727,9.525030899999999,105.6588485
14863,9.7399288,105.7938069
22799,9.5983024,106.0522616
8207,10.1465634,105.3306814
15631,9.8729878,105.7233814
1295,10.1271917,105.3950939
8463,10.209582,105.3775245
20751,9.4928751,106.0052437
12047,9.9339243,105.6940454
26127,9.817383399999999,105.981739
1551,10.1215861,105.5122694
5903,10.0324986,105.5591615
17167,9.6753018,105.9053689
21775,9.5281639,106.1698563
7439,10.1661744,105.488828
25359,9.6856267,106.0287512
1807,9.9868816,105.6060661
12559,9.9446441,105.5826123
6671,10.05195,105.6060661
6415,10.0067768,105.5298525
9999,9.860203499999999,105.5357139
9487,9.7576825,105.5298525
783,9.3788328,106.1463317
20239,9.4409843,105.6119301
7695,10.2221965,105.3980224
9743,9.693365499999999,105.5181302
7951,10.2823648,105.4478131
10255,9.732223399999999,105.5736965
10511,9.6687753,105.4653897
10767,9.6223527,105.5357139
7444,22.6198292,106.1816196
1556,22.9552763,105.6177942
3860,22.8254437,105.5239912
10004,22.6164884,106.5466221
7956,22.714901,105.8172881
5396,22.8755941,105.9464874
11284,22.5071552,106.2639825
2068,22.9921997,105.7116464
1812,23.0399921,105.5826123
13844,22.8351277,106.6645007
14356,22.8914302,106.5701927
13332,22.76021,106.4994889
10260,22.7139589,106.4994889
12052,22.4024075,106.3817021
12308,22.4364234,106.4994889
4372,22.6015053,106.6880841
6164,22.851354,106.1816196
10772,22.5981035,106.4464766
7188,22.7691062,106.1933837
1300,22.8450169,105.6764461
2836,22.8019681,105.7585908
2324,22.9306743,105.7468535
11540,22.6640975,106.2605052
6420,22.9409286,106.099291
3604,22.9693363,105.4771084
4628,22.7787939,106.7588494
11028,22.4808971,106.1816196
9492,22.6886046,106.0757749
3348,22.914807,105.4419546
6932,22.8019875,106.099291
8980,22.6518798,105.981739
7700,22.6874412,106.3110622
8212,22.611753,105.8055471
9748,22.5264681,106.5230542
12564,22.8415505,106.2757514
3092,22.8521064,105.3716684
14100,22.712013,106.7352584
13076,22.8420152,106.3817021
10516,22.7238727,106.4052541
1044,22.7522443,105.6764461
8724,22.5775854,106.0287512
11796,22.492517,106.4052541
8468,22.5478895,105.8642593
5140,22.7725244,105.9347384
5652,22.7908965,105.981739
9236,22.6845973,105.8877494
6676,22.931152,106.1933837
12820,22.7775464,106.3346061
13588,22.8167736,106.5112712
5908,22.9018974,106.0287512
4884,22.652745,106.6409198
2580,22.9003525,105.8172881
4116,22.7326202,105.5239912
2581,12.8791607,107.71625
9237,12.8763499,108.0717219
15637,12.7100116,108.2377519
10261,13.0141836,108.154726
16149,12.8353518,108.6413145
17429,12.5339585,108.5463165
14613,12.6591534,108.6413145
8981,12.7812544,108.1665855
17941,12.3910416,108.0717219
18453,12.3238568,108.2496145
16661,12.594772,108.308934
11797,13.088911,108.3445308
24597,13.4211799,109.0690976
2325,12.5488348,108.1784455
1045,12.9750817,108.985882
19221,12.4758496,108.1191501
1301,12.9655013,108.8195012
7445,13.1246702,107.6925674
10773,13.2082898,108.2258897
6677,12.8594268,108.308934
3861,13.3602682,108.1191501
11285,13.2575733,108.308934
13845,12.7575235,108.4988269
10517,13.179387,108.1665855
8213,12.9681947,108.024301
13589,12.764349,108.4038672
14357,12.9270442,108.5938124
12821,12.6896295,108.214028
2837,12.6182662,108.1310083
1557,12.9928632,108.7482165
8469,12.8830553,107.9768875
19477,12.5382949,108.0124469
18709,12.6116261,108.2258897
7957,12.7197632,107.9413323
14101,12.6219608,108.5463165
14869,12.7387877,108.6056873
13333,12.71686,108.3741977
15381,12.7773638,108.8313832
7189,13.3092349,107.9057813
6933,13.0635233,107.9294815
3605,12.6453754,108.8313832
9493,12.9138109,108.1665855
7701,12.8454742,107.8820831
11029,13.2306231,108.0717219
22549,12.8845777,109.1642208
5909,12.6093689,107.9413323
16405,12.4745127,108.2970692
22293,12.8773727,109.2593642
20757,12.9104435,109.4021154
4117,13.2989616,107.7399345
4373,13.2168338,107.6452085
15893,12.6861443,108.7244578
18965,12.4501455,108.0124469
16917,12.5000374,108.4038672
10005,13.051579,108.2496145
11541,12.9783558,108.3445308
3349,12.2054662,108.214028
12565,12.6829199,108.308934
17685,12.3747152,108.308934
15125,12.7100116,108.2377519
18197,12.3400605,108.0124469
21525,13.2637089,109.2474701
25621,13.0505888,109.1523292
789,13.0910093,109.1998972
24085,13.4359501,108.878915
12309,12.8865615,108.3919991
9749,12.9648259,108.2258897
8725,12.7998344,108.059866
23061,13.1192956,108.9739954
22805,12.935773,109.0690976
26133,12.8548468,108.9739954
25109,13.0823645,108.878915
12053,12.9749069,108.3919991
13077,12.6422483,108.3385977
25877,12.9933141,109.2534171
23573,13.2314822,108.9502232
21013,13.3115565,109.1998972
21269,13.329912,109.2474701
21781,13.1773383,109.2236831
22037,13.2370838,109.1642208
23317,13.2002897,109.0690976
3093,12.6287382,108.4513438
19989,13.5527455,109.2236831
23829,13.479258,109.0334318
20245,13.622907,109.1761126
24341,13.2885963,109.0690976
19733,13.4579426,109.1642208
17173,12.3784576,108.5700636
7446,21.5459451,103.3009828
2326,21.9858751,102.9205295
6678,21.6249712,103.3356272
6934,21.4832127,103.2086442
1814,21.9752019,102.7594847
7702,21.4524203,103.3009828
11030,21.2383069,103.3471775
6166,21.7222472,103.2894368
10006,20.9849532,103.1509672
278,22.2128664,102.4151335
7958,21.4527287,103.1509672
4118,21.5572764,103.0126523
790,22.1607859,102.6331035
3350,21.9748094,103.0587399
2070,21.7193784,102.7364962
1558,21.8139704,102.7623586
3094,21.787618,103.0587399
10262,21.2619548,103.1971067
7190,21.506536,103.1178151
1046,22.1013219,102.644587
3862,21.8553904,103.2786133
9750,21.2386711,103.0472164
3606,21.8808147,103.2086442
11542,21.1773663,103.2317225
10774,21.3699455,103.1625005
6422,21.6963966,103.4627375
5910,21.5561737,103.4627375
1302,22.0337541,102.6661217
9494,21.2611674,102.9838564
5398,21.8473506,103.4742993
2582,21.7644047,102.9090191
4630,22.0925635,103.3356272
534,22.4074626,102.3234816
4886,21.9055279,103.3356272
8982,21.3088614,103.0472164
8726,21.4204829,102.9665821
9238,21.3313715,102.9838564
11286,21.1574165,103.3356272
4374,21.8208601,103.3702811
5142,22.0021377,103.4396172
5654,21.6174389,103.4280586
10518,21.3822786,103.3009828
4120,10.7436984,105.3892372
12056,10.2975673,105.9112424
5144,10.720632,105.4126652
2584,10.804624,105.4829681
21784,10.3376985,106.50538
7192,10.5477285,105.6999122
7704,10.4088492,105.7527221
22040,10.3153957,106.5171626
14104,10.4356884,106.0816536
5400,10.5766484,105.5591615
19224,10.377666,106.217748
13592,10.3529008,105.9993672
17944,10.4337697,106.3287199
21528,10.3579702,106.4288088
6424,10.5151772,105.9112424
23832,10.4194566,106.5495683
23320,10.4056161,106.7588494
22296,10.2972649,106.7588494
13080,10.4897852,105.981739
13848,10.34705,106.0610787
10008,10.2611796,105.6588485
13336,10.4015299,106.0052437
17432,10.5347042,106.2698669
18968,10.3300357,106.2345633
9752,10.256645,105.5932863
9496,10.3574219,105.5826123
24344,10.2983819,106.635025
18456,10.4111932,106.2404468
18200,10.3716499,106.2698669
3864,10.8025802,105.3072646
1304,10.7633621,105.3248269
14616,10.3451168,106.1522126
21016,10.4204468,106.3758145
8984,10.3974955,105.652983
12568,10.3679344,105.9171161
7960,10.340617,105.8114175
12312,10.3805894,105.8818766
6168,10.5556599,105.7585908
14872,10.4489796,106.0346285
12824,10.4268749,105.9347384
7448,10.3527424,106.3728707
20760,10.4518015,106.3993658
14360,10.29202,106.1286901
10264,10.1833808,105.6940454
280,10.5318166,105.5826123
1560,10.6984007,105.6353878
11032,10.2564536,105.8642593
24088,10.3857235,106.6232359
4632,10.6958011,105.471249
6936,10.6362258,105.6764461
4376,10.7423455,105.5239912
22552,10.3456922,106.7647475
23064,10.3838969,106.7087216
10776,10.335001,105.7057792
2328,10.9095944,105.4653897
22808,10.3185602,106.7146184
1816,10.8669587,105.4419546
17688,10.4862586,106.3640398
9240,10.3791189,105.6940454
536,10.5675894,105.4126652
11288,10.2422003,105.8231588
16408,10.438541,106.1845606
26136,10.2347999,106.71167
11544,10.2462649,105.7409852
16664,10.5429194,106.2169139
16920,10.5363294,106.1345705
17176,10.4751893,106.2639825
2072,10.8828477,105.5591615
1048,10.8828477,105.5591615
25880,10.2931003,106.528946
21272,10.3829443,106.470036
792,10.5790008,105.5122694
11800,10.3445856,105.8407722
5912,10.4522227,105.8642593
15128,10.4861616,106.0522616
5656,10.5187739,105.8407722
3608,10.8557337,105.2311827
4888,10.7272256,105.6060661
6680,10.6314323,105.7703287
23576,10.3448342,106.5760857
24600,10.301474,106.5760857
18712,10.342102,106.2110311
9753,13.7261478,108.1310083
33049,14.4643955,108.9383377
2841,14.5556201,108.9145675
34329,14.6225973,108.9145675
28697,14.1775,109.1761126
25113,13.8134667,109.0096562
793,14.4738033,108.6888227
32281,14.3587891,108.8670315
34585,14.5878305,108.7957381
20505,14.1470757,108.308934
7705,13.8518485,107.9413323
5913,14.0365723,108.013383
31769,13.9542984,108.9145675
28953,14.2723704,109.1047663
31513,13.9968345,108.9383377
31001,13.9720706,108.8313832
31257,13.883172,108.8313832
9241,13.8085743,108.0717219
281,13.7018248,108.878915
2585,13.7311079,109.0690976
22553,13.9514977,109.2236831
14617,13.7387497,108.4038672
15897,13.6023993,108.2970692
13849,13.8722318,108.4038672
6681,14.14027,107.9650353
7449,13.7644468,107.9176312
10009,13.5259651,108.1310083
8985,13.7143617,108.0657939
11289,14.0190521,108.7303974
18201,13.9712484,108.1310083
11545,13.9538809,108.4988269
13081,14.4522371,108.4038672
19225,14.2847833,108.2614775
14361,13.6649124,108.7838572
22809,14.0925053,109.1285472
21529,13.7442025,107.7399345
6169,13.9120824,107.8820831
23065,14.2014918,109.1716531
32025,14.3267236,108.985882
28185,14.1423464,108.9264524
20249,14.0950107,108.4038672
18713,13.8977287,108.0717219
7961,13.6926129,107.8346924
3865,13.8783315,107.5860213
21785,13.8695652,107.7044085
1817,13.8027679,107.5505152
17433,13.0763098,108.6650678
20761,14.0085432,107.7873095
16153,13.443392,108.3445308
10521,13.6197781,108.214028
21273,14.0424514,107.9294815
6937,14.2959702,108.1191501
9497,13.5485149,107.9768875
21017,14.0192086,107.6452085
22041,13.829919,107.7873095
8217,13.4665172,107.8820831
10265,13.4525882,108.0717219
6425,14.1874115,107.7873095
1561,13.5008386,107.71625
2073,13.7220435,107.5860213
4121,13.9815382,107.5505152
16665,13.5249966,108.439474
7193,14.126983,107.8465394
8473,13.5589823,107.8346924
2329,13.7185807,107.63337
1305,13.6139223,107.6925674
15129,13.3511308,108.3919991
17689,13.3416511,108.6650678
15385,13.3032664,108.439474
8729,13.7368448,107.9887402
16921,13.5261514,108.5700636
12057,14.1767032,108.4988269
18969,13.9434855,108.2021667
32537,14.2352617,108.878915
19993,13.7460185,108.308934
18457,14.0828118,108.1310083
12313,14.0883127,108.6294384
13337,13.6870013,108.4988269
4377,14.2697266,108.4513438
19737,13.9277754,108.2614775
19481,14.0169366,108.2614775
22297,13.9978264,109.1998972
537,13.6231787,109.3456047
27673,14.0075158,109.0809868
28441,14.2777246,109.1240882
29721,14.341126,109.0809868
3097,14.2906803,109.1523292
29465,14.1205703,109.0572086
29209,14.2114904,109.0334318
15641,13.5201802,108.3563972
17177,13.2220511,108.7838572
16409,13.6498402,108.4038672
12825,14.3960668,108.5463165
14105,13.7204081,108.6413145
3609,13.871801,108.9739954
12569,14.0875289,108.4988269
29977,13.8384307,109.1820586
30745,13.8907371,109.1523292
30233,13.8849513,109.2236831
30489,13.7836779,109.1047663
17945,13.2297518,108.5344435
1049,13.6319695,108.9918254
32793,14.4237253,108.8907988
33817,14.0588063,108.7897976
34073,14.3398853,108.6888227
33305,14.1042718,108.7779168
33561,14.1157024,108.8432656
27929,13.9814424,109.1285472
11801,13.894455,108.6888227
13593,13.7652811,108.5641267
12058,18.2995981,105.9406128
9754,18.1676279,105.9347384
10010,18.2057051,106.0287512
10266,18.1556462,106.0757749
10522,18.2384536,106.1169299
9498,18.2327411,105.981739
13594,18.5043119,105.7703287
14874,18.5893423,105.7879371
1562,18.7120313,105.7703287
12826,18.4248526,105.8231588
17690,18.3761263,105.7175138
11546,18.3416708,105.9876149
5658,18.450912,105.5826123
4378,18.5475561,105.6002024
15642,18.5393132,105.629523
14362,18.4868782,105.6353878
15386,18.4970845,105.5826123
16154,18.4463278,105.7057792
6682,18.3171216,105.6647142
16666,18.5055811,105.8231588
5914,18.2234885,105.6119301
6938,18.1541258,105.7527221
15898,18.1740222,105.5826123
7194,18.2631294,105.7585908
3866,18.5141214,105.4478131
6170,18.1563795,105.6911121
4634,18.4911466,105.4541348
7962,18.1274912,106.2577146
8218,18.0224839,106.287521
8730,18.1562382,106.2698669
8986,17.9825495,106.2169139
9242,18.0510763,106.0875326
8474,18.0930899,106.1345705
538,18.2186613,106.1463317
16922,18.4775011,105.8818766
5146,18.4336983,105.5122694
17178,18.4501798,105.8642593
14618,18.600617,105.7233814
6426,18.1185775,105.7644596
3354,18.5285946,105.4126652
2842,18.5792221,105.2897042
1050,18.4482007,105.1960795
1306,18.3481249,105.2897042
3098,18.4723184,105.3248269
3610,18.5973283,105.488828
12314,18.3872687,105.8583873
11802,18.3907785,105.9523622
11290,18.3645986,105.9552997
13082,18.2960503,105.8466437
282,18.2655158,106.0698963
5402,18.381666,105.5826123
15130,18.6365045,105.776198
7450,18.3178052,105.7938069
16410,18.445007,105.652983
4122,18.5241065,105.5357139
17434,18.4845131,105.7996769
12570,18.3681968,105.8114175
4890,18.2904196,105.4302383
13338,18.4192911,105.7527221
10778,18.3030869,106.0346285
9232,16.3474679,107.1602683
9488,16.2525914,107.2075388
9744,16.2135875,107.2666396
10000,16.1148796,107.36123
10256,16.1977338,107.4558555
2832,16.3008984,107.4440254
8208,16.2396498,108.024301
1808,16.617067,107.4676861
7440,16.3013789,107.7044085
8976,16.169553,107.7873095
7696,16.3354587,107.7695429
8464,16.0950204,107.5978577
8720,16.0416828,107.6925674
5904,16.485005,107.680727
7952,16.2714658,107.8840377
6160,16.3859894,107.775465
5648,16.4540679,107.775465
2064,16.5716569,107.532764
7184,16.3550675,107.8702347
24603,20.6953529,106.3875898
14875,20.3733161,106.5201084
4379,20.8267626,106.1051705
26651,20.5722368,106.4052541
26395,20.5439047,106.3993658
13083,20.5116528,106.493598
12315,20.6029578,106.50538
25627,20.5749846,106.3169479
20251,20.3186276,106.458256
20763,20.4517587,106.4258643
19995,20.324064,106.4317533
6683,20.8088337,105.9288641
6427,20.7748597,105.981739
9243,20.9896431,106.0669571
18203,20.6321313,106.2639825
2843,20.7296472,106.1522126
24347,20.6375384,106.3875898
15131,20.3964784,106.5790323
25371,20.5494728,106.356681
16155,20.5080855,106.4111425
539,20.4891616,106.5466221
12059,20.6052827,106.5996595
15387,20.4470053,106.5642998
25883,20.5518555,106.3169479
4123,20.7285343,105.981739
283,20.7143649,106.0698963
7451,20.9054417,105.9788011
1819,20.6994239,106.1051705
17691,20.5377526,106.2227968
5403,20.744195,106.1070475
20507,20.3600854,106.3875898
16923,20.5929854,106.2198553
15899,20.3020482,106.5701927
5659,20.8211873,105.981739
18971,20.3786731,106.4346979
8987,20.9889387,106.0140586
19227,20.4482522,106.3415284
17435,20.5653854,106.1757379
18715,20.6150383,106.140451
3611,20.7427472,106.0757749
10267,20.8988948,105.9259271
23323,20.6895003,106.3287199
15643,20.3714773,106.5539877
26139,20.5126313,106.3640398
13595,20.4642864,106.50538
12827,20.5497574,106.458256
22811,20.3256404,106.50538
16411,20.5182938,106.3051766
3867,20.7939182,106.0552006
9499,20.9433686,105.9758633
24091,20.6720524,106.2698669
18459,20.6348122,106.1757379
23579,20.6442366,106.0559415
5147,20.4347075,106.2816777
7707,20.9369988,106.0272819
8731,20.9820939,105.9876301
4891,20.8719408,106.1169299
24859,20.6456687,106.4229199
9755,20.9594396,105.9288641
2587,20.7494049,106.1875016
19483,20.4182196,106.4140868
23835,20.6166942,106.3640398
23067,20.6484519,106.3346061
1563,20.6288538,106.1169299
21787,20.419838,106.2463305
25115,20.7790123,106.1654452
13851,20.5162252,106.4464766
14107,20.5832871,106.470036
14619,20.3625753,106.4818167
13339,20.5290249,106.5525145
11803,20.5584857,106.5466221
17947,20.601515,106.2816361
21531,20.4881092,106.2580983
22043,20.3877182,106.3404925
12571,20.5682877,106.50538
14363,20.424416,106.4994889
2331,20.6822269,106.1639749
16667,20.5343746,106.2580983
17179,20.6187344,106.2227968
